player_id,name,position,team_name,current_price,expected_points_ensemble,points_per_million
636,Santiago Ignacio Bueno,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
634,Yerson Mosquera Valdelamar,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
635,Rodrigo Martins Gomes,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
632,Matt Doherty,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
631,Emmanuel Agbadou,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
633,Hugo Bueno López,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
637,Toti Gomes,DEF,Wolves,4.5,2.864937217052397,0.6366527149005328
575,Micky van de Ven,DEF,Spurs,4.5,2.863504822567994,0.6363344050151097
573,Djed Spence,DEF,Spurs,4.5,2.863485593299568,0.6363301318443484
446,Tyler Fredricson,DEF,Man Utd,4.0,2.8562926937376907,0.7140731734344227
445,Harry Amass,DEF,Man Utd,4.0,2.8562926937376907,0.7140731734344227
447,Ayden Heaven,DEF,Man Utd,4.0,2.8562926937376907,0.7140731734344227
448,Tyrell Malacia,DEF,Man Utd,4.0,2.8562926937376907,0.7140731734344227
38,Ezri Konsa Ngoyo,DEF,Aston Villa,4.5,2.855828477301836,0.6346285505115191
145,Maxim De Cuyper,DEF,Brighton,4.5,2.84829737324304,0.6329549718317867
146,Lewis Dunk,DEF,Brighton,4.5,2.8482781439746137,0.6329506986610253
151,Jan Paul van Hecke,DEF,Brighton,4.5,2.8482781439746137,0.6329506986610253
234,Aarón Anselmino,DEF,Chelsea,4.0,2.8431144515532623,0.7107786128883156
233,Josh Acheampong,DEF,Chelsea,4.0,2.8431144515532623,0.7107786128883156
569,Cristian Romero,DEF,Spurs,5.0,2.834283488263903,0.5668566976527807
439,Diego León Blanco,DEF,Man Utd,4.5,2.831946477272971,0.6293214393939937
440,Diogo Dalot Teixeira,DEF,Man Utd,4.5,2.831946477272971,0.6293214393939937
444,Leny Yoro,DEF,Man Utd,4.5,2.831946477272971,0.6293214393939937
442,Harry Maguire,DEF,Man Utd,4.5,2.831946477272971,0.6293214393939937
443,Luke Shaw,DEF,Man Utd,4.5,2.831946477272971,0.6293214393939937
441,Patrick Dorgu,DEF,Man Utd,4.5,2.831935964206145,0.6293191031569212
377,Konstantinos Tsimikas,DEF,Liverpool,5.0,2.822437685977742,0.5644875371955484
232,Tosin Adarabioyo,DEF,Chelsea,4.5,2.818768235088543,0.6263929411307873
610,Aaron Wan-Bissaka,DEF,West Ham,4.5,2.816144188685894,0.6258098197079764
603,El Hadji Malick Diouf,DEF,West Ham,4.5,2.816144188685894,0.6258098197079764
607,Nayef Aguerd,DEF,West Ham,4.5,2.8161249594174675,0.625805546537215
605,Maximilian Kilman,DEF,West Ham,4.5,2.8161249594174675,0.625805546537215
609,Jean-Clair Todibo,DEF,West Ham,4.5,2.8161249594174675,0.625805546537215
436,Matthijs de Ligt,DEF,Man Utd,5.0,2.8076001521252607,0.5615200304250522
77,James Hill,DEF,Bournemouth,4.0,2.806325331205937,0.7015813328014843
568,Pedro Porro Sauceda,DEF,Spurs,5.5,2.805013547258619,0.5100024631379307
672,Jorrel Hato,DEF,Chelsea,5.0,2.7944219099408327,0.5588843819881666
226,Trevoh Chalobah,DEF,Chelsea,5.0,2.7944219099408327,0.5588843819881666
228,Malo Gusto,DEF,Chelsea,5.0,2.7944219099408327,0.5588843819881666
317,Joachim Andersen,DEF,Fulham,4.5,2.787057359876674,0.6193460799725943
322,Kenny Tete,DEF,Fulham,4.5,2.7870147794352653,0.6193366176522812
321,Jorge Cuenca Barreno,DEF,Fulham,4.5,2.7870147794352653,0.6193366176522812
513,Zach Abbott,DEF,Nott'm Forest,4.0,2.7799797303606018,0.6949949325901504
514,Willy Boly,DEF,Nott'm Forest,4.0,2.7799797303606018,0.6949949325901504
225,Reece James,DEF,Chelsea,5.5,2.7700756934761133,0.503650126086566
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,4.5,2.7556335138958823,0.6123630030879739
509,David Mota Veiga Teixeira do Carmo,DEF,Nott'm Forest,4.5,2.7556335138958823,0.6123630030879739
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,4.5,2.7556335138958823,0.6123630030879739
512,Omar Richards,DEF,Nott'm Forest,4.5,2.7556335138958823,0.6123630030879739
372,Andrew Robertson,DEF,Liverpool,6.0,2.7537173690162504,0.4589528948360417
578,Luka Vušković,DEF,Spurs,4.0,2.7479040575479425,0.6869760143869856
224,Marc Cucurella Saseta,DEF,Chelsea,6.0,2.745729477011393,0.4576215795018988
371,Milos Kerkez,DEF,Liverpool,6.0,2.7343518547797485,0.455725309129958
508,Neco Williams,DEF,Nott'm Forest,5.0,2.731275665350482,0.5462551330700964
507,Ola Aina,DEF,Nott'm Forest,5.0,2.731275665350482,0.5462551330700964
155,Jacob Slater,DEF,Brighton,4.0,2.730696939636581,0.6826742349091454
156,Charlie Tasker,DEF,Brighton,4.0,2.730696939636581,0.6826742349091454
570,Kevin Danso,DEF,Spurs,4.5,2.723557841083222,0.6052350757962717
571,Ben Davies,DEF,Spurs,4.5,2.723557841083222,0.6052350757962717
482,Harrison Ashby,DEF,Newcastle,4.0,2.717599312826606,0.6793998282066515
484,Matt Targett,DEF,Newcastle,4.0,2.717599312826606,0.6793998282066515
483,Miodrag Pivaš,DEF,Newcastle,4.0,2.717599312826606,0.6793998282066515
481,Alex Murphy,DEF,Newcastle,4.0,2.717599312826606,0.6793998282066515
505,Nikola Milenković,DEF,Nott'm Forest,5.5,2.706940972283452,0.4921710858697185
506,Murillo Costa dos Santos,DEF,Nott'm Forest,5.5,2.706940972283452,0.4921710858697185
149,Igor Julio dos Santos de Paulo,DEF,Brighton,4.5,2.706350723171861,0.6014112718159692
144,Diego Coppola,DEF,Brighton,4.5,2.706350723171861,0.6014112718159692
150,Tariq Lamptey,DEF,Brighton,4.5,2.706350723171861,0.6014112718159692
152,Joël Veltman,DEF,Brighton,4.5,2.706350723171861,0.6014112718159692
148,Ferdi Kadıoğlu,DEF,Brighton,4.5,2.706350723171861,0.6014112718159692
143,Olivier Boscagli,DEF,Brighton,4.5,2.706350723171861,0.6014112718159692
263,Nathaniel Clyne,DEF,Crystal Palace,4.0,2.7014484457229773,0.6753621114307443
43,Álex Moreno Lopera,DEF,Aston Villa,4.0,2.6833199073490883,0.6708299768372721
45,Lino da Cruz Sousa,DEF,Aston Villa,4.0,2.683265692378336,0.670816423094584
44,Lamare Bogarde,DEF,Aston Villa,4.0,2.683265692378336,0.670816423094584
46,Yasin Özcan,DEF,Aston Villa,4.0,2.683265692378336,0.670816423094584
260,Marc Guéhi,DEF,Crystal Palace,4.5,2.6771124227264336,0.5949138717169853
323,Samuel Amissah,DEF,Fulham,4.0,2.669433575097233,0.6673583937743083
39,Ian Maatsen,DEF,Aston Villa,4.5,2.658948447031406,0.5908774326736459
41,Pau Torres,DEF,Aston Villa,4.5,2.658919475913616,0.5908709946474703
78,Julián Araujo Zúñiga,DEF,Bournemouth,4.0,2.6380981300542348,0.6595245325135587
76,Owen Bevan,DEF,Bournemouth,4.0,2.6380981300542348,0.6595245325135587
80,Julio Soler Barreto,DEF,Bournemouth,4.0,2.6380981300542348,0.6595245325135587
75,Matai Akinmboni,DEF,Bournemouth,4.0,2.6380981300542348,0.6595245325135587
79,Chris Mepham,DEF,Bournemouth,4.0,2.6380981300542348,0.6595245325135587
261,Chris Richards,DEF,Crystal Palace,4.5,2.555502229258257,0.5678893842796127
659,Kyle Walker-Peters,DEF,West Ham,4.5,2.553264094810184,0.5673920210689297
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,5.5,2.5422371094103005,0.462224928983691
13,Brayden Clarke,DEF,Arsenal,4.0,2.464210576420136,0.616052644105034
14,Maldini Kacurri,DEF,Arsenal,4.0,2.464210576420136,0.616052644105034
15,Josh Nichols,DEF,Arsenal,4.0,2.464210576420136,0.616052644105034
10,Myles Lewis-Skelly,DEF,Arsenal,5.5,2.3911815252035296,0.4347602773097326
382,Florian Wirtz,MID,Liverpool,8.5,2.3577260122587824,0.2773795308539744
235,Cole Palmer,MID,Chelsea,10.5,2.2668467578527145,0.2158901674145442
387,Dominik Szoboszlai,MID,Liverpool,6.5,2.2350793643807734,0.3438583637508882
386,Alexis Mac Allister,MID,Liverpool,6.5,2.1852584404218387,0.3361936062187444
340,Alex Cairns,GKP,Leeds,4.0,2.1226430580159708,0.5306607645039927
341,Karl Darlow,GKP,Leeds,4.0,2.122619732589926,0.5306549331474815
449,Bruno Borges Fernandes,MID,Man Utd,9.0,2.122417188455469,0.2358241320506076
299,Iliman Ndiaye,MID,Everton,6.5,2.1143995771545656,0.3252922426391639
419,Jack Grealish,MID,Everton,6.5,2.114395209049298,0.3252915706229689
665,Lucas Estella Perri,GKP,Leeds,4.5,2.0982968415512517,0.4662881870113892
339,Illan Meslier,GKP,Leeds,4.5,2.0982968415512517,0.4662881870113892
361,Darko Gyabi,MID,Leeds,4.5,2.0982968415512517,0.4662881870113892
470,Martin Dúbravka,GKP,Burnley,4.0,2.0941259936786527,0.5235314984196632
385,Federico Chiesa,MID,Liverpool,6.5,2.07645714543559,0.3194549454516292
493,Sean Longstaff,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
660,Anton Stach,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
358,Tanaka Ao,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
354,Ethan Ampadu,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
355,Sam Greenwood,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
356,Ilia Gruev,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
357,Largie Ramazani,MID,Leeds,5.0,2.0739506250865314,0.4147901250173063
670,Robin Roefs,GKP,Sunderland,4.5,2.0667510339283943,0.4592780075396432
352,Jack Harrison,MID,Leeds,5.5,2.049604408621812,0.3726553470221476
351,Wilfried Gnonto,MID,Leeds,5.5,2.049604408621812,0.3726553470221476
353,Daniel James,MID,Leeds,5.5,2.049604408621812,0.3726553470221476
350,Brenden Aaronson,MID,Leeds,5.5,2.049604408621812,0.3726553470221476
668,Granit Xhaka,MID,Sunderland,5.0,2.037481493272859,0.4074962986545718
552,Noah Sadiki,MID,Sunderland,5.0,2.037354917932998,0.4074709835865996
553,Chemsdine Talbi,MID,Sunderland,5.0,2.037354917932998,0.4074709835865996
487,Harvey Barnes,MID,Newcastle,6.5,2.026957509473021,0.3118396168420032
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,6.5,2.0262972718173144,0.3117380418180484
452,Amad Diallo,MID,Man Utd,6.5,2.0135202019938205,0.3097723387682801
453,Alejandro Garnacho Ferreyra,MID,Man Utd,6.5,2.0135107793070404,0.30977088912416
489,Jacob Murphy,MID,Newcastle,6.5,2.0122711074441466,0.3095801703760225
157,Mitoma Kaoru,MID,Brighton,6.5,2.010718770936483,0.3093413493748435
207,Hannibal Mejbri,MID,Burnley,5.0,2.0102855015813854,0.402057100316277
543,Simon Adingra,MID,Sunderland,5.5,2.0081189492540195,0.3651125362280035
544,Habib Diarra,MID,Sunderland,5.5,2.0081189492540195,0.3651125362280035
289,Harry Tyrer,GKP,Everton,4.0,2.0054878516126498,0.5013719629031624
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,6.5,2.000350481002658,0.3077462278465628
237,Enzo Fernández,MID,Chelsea,6.5,2.0003382954681315,0.3077443531489433
239,Jamie Bynoe-Gittens,MID,Chelsea,6.5,2.000331358176201,0.3077432858732616
580,Brennan Johnson,MID,Spurs,7.0,1.9966674427790971,0.2852382061112996
486,Anthony Elanga,MID,Newcastle,7.0,1.995940710711152,0.2851343872444503
102,Ellery Balcombe,GKP,Brentford,4.0,1.992329039469344,0.4980822598673359
103,Matthew Cox,GKP,Brentford,4.0,1.992329039469344,0.4980822598673359
105,Hákon Rafn Valdimarsson,GKP,Brentford,4.0,1.992329039469344,0.4980822598673359
104,Julian Eyestone,GKP,Brentford,4.0,1.992329039469344,0.4980822598673359
388,Curtis Jones,MID,Liverpool,5.5,1.989593230939248,0.3617442238071359
308,Isaac Heath,MID,Everton,4.5,1.9811416351479303,0.44025369669954
307,Coby Ebere,MID,Everton,4.5,1.9811416351479303,0.44025369669954
306,Callum Bates,MID,Everton,4.5,1.9811416351479303,0.44025369669954
288,Mark Travers,GKP,Everton,4.5,1.9811416351479303,0.44025369669954
205,Josh Cullen,MID,Burnley,5.0,1.9804770538064136,0.3960954107612827
209,Josh Laurent,MID,Burnley,5.0,1.9804770538064136,0.3960954107612827
236,Pedro Lomba Neto,MID,Chelsea,7.0,1.9759772716892203,0.2822824673841743
392,Endo Wataru,MID,Liverpool,5.0,1.9698631044400372,0.3939726208880075
130,Romelle Donovan,MID,Brentford,4.5,1.967982823004624,0.4373295162232498
131,Yunus Emre Konak,MID,Brentford,4.5,1.967982823004624,0.4373295162232498
133,Myles Peart-Harris,MID,Brentford,4.5,1.967982823004624,0.4373295162232498
47,Morgan Rogers,MID,Aston Villa,7.0,1.9645014806192127,0.2806430686598876
82,Antoine Semenyo,MID,Bournemouth,7.0,1.9590137338563425,0.2798591048366203
303,James Garner,MID,Everton,5.0,1.9567954186832104,0.3913590837366421
304,Tim Iroegbunam,MID,Everton,5.0,1.9567954186832104,0.3913590837366421
242,Kiernan Dewsbury-Hall,MID,Everton,5.0,1.9567884545003709,0.3913576909000741
200,Jaidon Anthony,MID,Burnley,5.5,1.9512410851274349,0.3547711063868063
185,Václav Hladký,GKP,Burnley,4.0,1.9502242849835036,0.4875560712458758
184,Etienne Green,GKP,Burnley,4.0,1.9502242849835036,0.4875560712458758
529,Simon Moore,GKP,Sunderland,4.0,1.9502242849835036,0.4875560712458758
530,Blondy Nna Noukeu,GKP,Sunderland,4.0,1.9502242849835036,0.4875560712458758
324,Alex Iwobi,MID,Fulham,6.5,1.9494216200294885,0.2999110184660751
485,Anthony Gordon,MID,Newcastle,7.5,1.9482599817292243,0.2597679975638965
129,Yehor Yarmoliuk,MID,Brentford,5.0,1.943636606539904,0.3887273213079808
123,Fábio Freitas Gouveia Carvalho,MID,Brentford,5.0,1.943636606539904,0.3887273213079808
128,Frank Onyeka,MID,Brentford,5.0,1.943636606539904,0.3887273213079808
126,Mathias Jensen,MID,Brentford,5.0,1.943636606539904,0.3887273213079808
124,Jordan Henderson,MID,Brentford,5.0,1.943636606539904,0.3887273213079808
366,Alisson Becker,GKP,Liverpool,5.5,1.941599804234733,0.3530181462244969
582,Mohammed Kudus,MID,Spurs,6.5,1.9408954451076557,0.2985992992473316
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,8.0,1.940463113495534,0.2425578891869417
119,Bryan Mbeumo,MID,Man Utd,8.0,1.940463113495534,0.2425578891869417
630,Tom King,GKP,Wolves,4.0,1.937574297507958,0.4843935743769895
629,Daniel Bentley,GKP,Wolves,4.0,1.937574297507958,0.4843935743769895
301,Carlos Alcaraz Durán,MID,Everton,5.5,1.932449202218491,0.3513544004033619
302,Idrissa Gana Gueye,MID,Everton,5.5,1.932449202218491,0.3513544004033619
287,Jordan Pickford,GKP,Everton,5.5,1.932449202218491,0.3513544004033619
67,Đorđe Petrović,GKP,Bournemouth,4.5,1.9304442330502332,0.4289876073444963
469,Nick Pope,GKP,Newcastle,5.0,1.926319594001626,0.3852639188003252
211,Aaron Ramsey,MID,Burnley,4.5,1.9258791409162097,0.4279731424258244
554,Abdoullah Ba,MID,Sunderland,4.5,1.925878068518784,0.4279729041152852
555,Alan Browne,MID,Sunderland,4.5,1.925878068518784,0.4279729041152852
558,Jay Matete,MID,Sunderland,4.5,1.925878068518784,0.4279729041152852
559,Nectarios Triantis,MID,Sunderland,4.5,1.925878068518784,0.4279729041152852
557,Harrison Jones,MID,Sunderland,4.5,1.925878068518784,0.4279729041152852
528,Anthony Patterson,GKP,Sunderland,4.5,1.925878068518784,0.4279729041152852
213,Jaydon Banel,MID,Burnley,4.5,1.9258780685187835,0.4279729041152852
214,Mike Trésor Ndayishimiye,MID,Burnley,4.5,1.9258780685187835,0.4279729041152852
183,Max Weiß,GKP,Burnley,4.5,1.9258780685187835,0.4279729041152852
369,Freddie Woodman,GKP,Liverpool,4.0,1.9194208231439431,0.4798552057859858
368,Ármin Pécsi,GKP,Liverpool,4.0,1.9194208231439431,0.4798552057859858
122,Antoni Milambo,MID,Brentford,5.5,1.9192903900751848,0.348961889104579
651,Tom Edozie,MID,Wolves,4.5,1.913228081043238,0.4251617957873862
650,Tawanda Chirewa,MID,Wolves,4.5,1.913228081043238,0.4251617957873862
628,José Malheiro de Sá,GKP,Wolves,4.5,1.913228081043238,0.4251617957873862
627,Sam Johnstone,GKP,Wolves,4.5,1.913228081043238,0.4251617957873862
652,Enso González Medina,MID,Wolves,4.5,1.913228081043238,0.4251617957873862
300,Dwight McNeil,MID,Everton,6.0,1.908102985753771,0.3180171642922951
90,Alex Scott,MID,Bournemouth,5.0,1.907607672539171,0.3815215345078342
413,Omar Marmoush,MID,Man City,8.5,1.90571952228771,0.2242022967397305
584,Mathys Tel,MID,Spurs,6.5,1.905142472642039,0.2930988419449291
434,Tom Heaton,GKP,Man Utd,4.0,1.904583557728532,0.476145889432133
435,Dermot Mee,GKP,Man Utd,4.0,1.904583557728532,0.476145889432133
85,Tyler Adams,MID,Bournemouth,5.0,1.9031113292908264,0.3806222658581652
497,Lewis Miley,MID,Newcastle,4.5,1.9019456417892409,0.4226545870642757
550,Ian Poveda-Ocampo,MID,Sunderland,5.0,1.901531852054064,0.3803063704108128
206,Marcus Edwards,MID,Burnley,5.0,1.901531852054064,0.3803063704108128
208,Luca Koleosho,MID,Burnley,5.0,1.901531852054064,0.3803063704108128
551,Chris Rigg,MID,Sunderland,5.0,1.901531852054064,0.3803063704108128
676,Lesley Ugochukwu,MID,Burnley,5.0,1.901531852054064,0.3803063704108128
204,Darko Churlinov,MID,Burnley,5.0,1.901531852054064,0.3803063704108128
210,Loum Tchaouna,MID,Burnley,5.0,1.901531852054064,0.3803063704108128
549,Dan Neil,MID,Sunderland,5.0,1.901531852054064,0.3803063704108128
203,Enock Agyei,MID,Burnley,5.0,1.901531852054064,0.3803063704108128
547,Enzo Le Fée,MID,Sunderland,5.0,1.901531852054064,0.3803063704108128
546,Milan Aleksić,MID,Sunderland,5.0,1.901531852054064,0.3803063704108128
139,Bart Verbruggen,GKP,Brighton,4.5,1.8969906343948173,0.4215534743099594
367,Giorgi Mamardashvili,GKP,Liverpool,4.5,1.8950746066792237,0.4211276903731608
396,Trey Nyoni,MID,Liverpool,4.5,1.8950746066792237,0.4211276903731608
686,Rio Ngumoha,MID,Liverpool,4.5,1.8950746066792237,0.4211276903731608
393,Stefan Bajčetić Maquieira,MID,Liverpool,4.5,1.8950746066792237,0.4211276903731608
394,James McConnell,MID,Liverpool,4.5,1.8950746066792237,0.4211276903731608
121,Mikkel Damsgaard,MID,Brentford,6.0,1.8949441736104649,0.3158240289350775
223,Gabriel Słonina,GKP,Chelsea,4.0,1.8914050818237016,0.4728512704559254
515,Morgan Gibbs-White,MID,Nott'm Forest,7.5,1.8884964523616303,0.2517995269815507
593,Pape Matar Sarr,MID,Spurs,5.0,1.8830085326963133,0.3766017065392627
565,Guglielmo Vicario,GKP,Spurs,5.0,1.8829640129687768,0.3765928025937554
591,Archie Gray,MID,Spurs,5.0,1.8829156680982744,0.3765831336196548
462,Jack Fletcher,MID,Man Utd,4.5,1.880237341263812,0.4178305202808471
463,Sékou Koné,MID,Man Utd,4.5,1.880237341263812,0.4178305202808471
460,Toby Collyer,MID,Man Utd,4.5,1.880237341263812,0.4178305202808471
461,Jayce Fitzgerald,MID,Man Utd,4.5,1.880237341263812,0.4178305202808471
464,Jack Moorhouse,MID,Man Utd,4.5,1.880237341263812,0.4178305202808471
202,Jacob Bruun Larsen,MID,Burnley,5.5,1.877185635589344,0.3413064791980625
201,Manuel Benson Hedilazio,MID,Burnley,5.5,1.877185635589344,0.3413064791980625
545,Patrick Roberts,MID,Sunderland,5.5,1.877185635589344,0.3413064791980625
491,Sandro Tonali,MID,Newcastle,5.5,1.873675391603172,0.3406682530187585
391,Ben Doak,MID,Liverpool,5.0,1.870728390214504,0.3741456780429008
167,Carlos Baleba,MID,Brighton,5.0,1.867754734038542,0.3735509468077084
173,Mats Wieffer,MID,Brighton,5.0,1.867731126783751,0.3735462253567502
166,Yasin Ayari,MID,Brighton,5.0,1.867731126783751,0.3735462253567502
221,Filip Jörgensen,GKP,Chelsea,4.5,1.8670588653589824,0.4149019700797738
247,Dário Luís Essugo,MID,Chelsea,4.5,1.8670588653589824,0.4149019700797738
246,Andrey Nascimento dos Santos,MID,Chelsea,4.5,1.8670588653589824,0.4149019700797738
679,Mads Hermansen,GKP,West Ham,4.5,1.864814648710692,0.4144032552690426
663,Jhon Arias,MID,Wolves,5.5,1.864535648113799,0.3390064814752361
644,Jean-Ricner Bellegarde,MID,Wolves,5.5,1.864535648113799,0.3390064814752361
643,André Trindade da Costa Neto,MID,Wolves,5.5,1.864535648113799,0.3390064814752361
648,Marshall Munetsi,MID,Wolves,5.5,1.864535648113799,0.3390064814752361
646,João Victor Gomes da Silva,MID,Wolves,5.5,1.864535648113799,0.3390064814752361
645,Fer López González,MID,Wolves,5.5,1.864535648113799,0.3390064814752361
84,Marcus Tavernier,MID,Bournemouth,5.5,1.8592061039690695,0.3380374734489217
267,Ismaïla Sarr,MID,Crystal Palace,6.5,1.858671446321425,0.2859494532802192
431,Altay Bayındır,GKP,Man Utd,5.0,1.8558911247990928,0.3711782249598185
458,Kobbie Mainoo,MID,Man Utd,5.0,1.8558911247990928,0.3711782249598185
459,Manuel Ugarte Ribeiro,MID,Man Utd,5.0,1.8558911247990928,0.3711782249598185
432,André Onana,GKP,Man Utd,5.0,1.8558911247990928,0.3711782249598185
586,Lucas Bergvall,MID,Spurs,5.5,1.8536796994192952,0.33703267262169
54,John McGinn,MID,Aston Villa,5.5,1.851771401743912,0.336685709407984
661,Hugo Ekitiké,FWD,Liverpool,8.5,1.8476900579968,0.2173753009407999
389,Harvey Elliott,MID,Liverpool,5.5,1.846382173749784,0.335705849772688
